timestamp,location,price,last4ccnum,date,loyaltynum
01/15/2014 07:45,Brew've Been Served,11.47,9405,2014-01-15,L3259
01/15/2014 07:48,Brew've Been Served,6.58,7819,2014-01-15,L5259
01/15/2014 07:49,Brew've Been Served,11.23,1286,2014-01-15,L3572
01/15/2014 07:51,Coffee Cameleon,14.47,3547,2014-01-15,L9362
01/15/2014 07:56,Coffee Cameleon,5.49,7253,2014-01-15,L1682
01/15/2014 07:57,Brew've Been Served,4.92,4795,2014-01-15,L8566
01/15/2014 07:58,Brew've Been Served,3.14,4948,2014-01-15,L9406
01/15/2014 07:58,Brew've Been Served,5.75,8411,2014-01-15,L6110
01/15/2014 07:58,Brew've Been Served,14.06,3484,2014-01-15,L2490
01/15/2014 07:59,Hallowed Grounds,14.33,3492,2014-01-15,L7814
01/15/2014 08:00,Brew've Been Served,8.42,5368,2014-01-15,L2247
01/15/2014 08:02,Brew've Been Served,15.58,3853,2014-01-15,L1485
01/15/2014 08:06,Brew've Been Served,3.47,8202,2014-01-15,L2343
01/15/2014 08:13,Hallowed Grounds,14.39,2681,2014-01-15,L1107
01/15/2014 08:14,Brew've Been Served,18.58,6901,2014-01-15,L9363
01/15/2014 09:34,Carlyle Chemical Inc.,3608.08,7792,2014-01-15,L5756
01/15/2014 10:14,Nationwide Refinery,1391.24,9735,2014-01-15,L9633
01/15/2014 11:55,Nationwide Refinery,3004.98,7792,2014-01-15,L5756
01/15/2014 12:00,Bean There Done That,5.34,9635,2014-01-15,L3191
01/15/2014 12:00,Brewed Awakenings,3.62,8332,2014-01-15,L2070
01/15/2014 12:00,Bean There Done That,18.96,1321,2014-01-15,L4149
01/15/2014 12:00,Bean There Done That,15.24,6895,2014-01-15,L3366
01/15/2014 12:00,Jack's Magical Beans,5.3,9241,2014-01-15,L3288
01/15/2014 12:00,Jack's Magical Beans,19.54,2463,2014-01-15,L6886
01/15/2014 12:25,Abila Airport,3152.41,8642,2014-01-15,L2769
01/15/2014 13:08,Kalami Kafenion,22.39,8156,2014-01-15,L5224
01/15/2014 13:10,Ouzeri Elian,8.93,7253,2014-01-15,L1682
01/15/2014 13:12,Hippokampos,36.7,8332,2014-01-15,L2070
01/15/2014 13:13,Katerina's Café,24.15,7792,2014-01-15,L5756
01/15/2014 13:22,Guy's Gyros,14.37,1415,2014-01-15,L7783
01/15/2014 13:22,Abila Zacharo,31.0,7889,2014-01-15,L6119
01/15/2014 13:22,Ouzeri Elian,12.9,3484,2014-01-15,L2490
01/15/2014 13:24,Hippokampos,13.0,6899,2014-01-15,L6267
01/15/2014 13:26,Abila Zacharo,23.51,7688,2014-01-15,L4164
01/15/2014 13:27,Katerina's Café,55.6,1286,2014-01-15,L3288
01/15/2014 13:31,Ouzeri Elian,36.47,1321,2014-01-15,L4149
01/15/2014 13:35,Kalami Kafenion,26.17,1874,2014-01-15,L4424
01/15/2014 13:36,Kalami Kafenion,37.15,8411,2014-01-15,L6110
01/15/2014 13:37,Kalami Kafenion,38.5,5407,2014-01-15,L4034
01/15/2014 13:39,Gelatogalore,9.61,2463,2014-01-15,L6886
01/15/2014 13:40,Ouzeri Elian,25.7,5368,2014-01-15,L2247
01/15/2014 13:42,Hippokampos,32.4,1877,2014-01-15,L3014
01/15/2014 13:42,Ouzeri Elian,22.86,7108,2014-01-15,L6544
01/15/2014 13:44,Guy's Gyros,15.89,2142,2014-01-15,L9637
01/15/2014 13:45,Guy's Gyros,12.19,6691,2014-01-15,L6267
01/15/2014 13:46,Gelatogalore,24.96,7117,2014-01-15,L6417
01/15/2014 13:46,Guy's Gyros,16.58,8202,2014-01-15,L2343
01/15/2014 13:51,Ouzeri Elian,26.61,8129,2014-01-15,L8328
01/15/2014 13:55,Gelatogalore,31.21,3853,2014-01-15,L1485
01/15/2014 13:58,Gelatogalore,39.4,7819,2014-01-15,L5259
01/15/2014 13:58,Abila Zacharo,33.8,3547,2014-01-15,L9362
01/15/2014 14:00,Guy's Gyros,25.58,9617,2014-01-15,L5553
01/15/2014 14:00,Katerina's Café,12.12,1310,2014-01-15,L8012
01/15/2014 14:02,Abila Zacharo,24.53,3492,2014-01-15,L7814
01/15/2014 14:12,Kronos Pipe and Irrigation,2564.0,4530,2014-01-15,L8477
01/15/2014 14:13,Kalami Kafenion,28.82,6901,2014-01-15,L9363
01/15/2014 14:25,Carlyle Chemical Inc.,1112.04,7792,2014-01-15,L5756
01/15/2014 15:11,Maximum Iron and Steel,4788.22,4530,2014-01-15,L8477
01/15/2014 15:40,Abila Airport,875.87,8642,2014-01-15,L2769
01/15/2014 17:01,Carlyle Chemical Inc.,1392.73,7792,2014-01-15,L5756
01/15/2014 19:18,Ouzeri Elian,28.86,9241,2014-01-15,L3288
01/15/2014 19:50,Katerina's Café,39.23,3492,2014-01-15,L7814
01/15/2014 19:52,Frydos Autosupply n' More,18.91,2540,2014-01-15,L5947
01/15/2014 19:55,Guy's Gyros,31.04,4434,2014-01-15,L2169
01/15/2014 20:02,Guy's Gyros,28.75,7354,2014-01-15,L9254
01/15/2014 20:04,Frydos Autosupply n' More,235.27,9683,2014-01-15,L7291
01/15/2014 20:05,Katerina's Café,11.45,9617,2014-01-15,L5553
01/15/2014 20:08,Guy's Gyros,36.35,6816,2014-01-15,L8148
01/15/2014 20:10,Hippokampos,35.12,9635,2014-01-15,L3191
01/15/2014 20:17,Katerina's Café,29.33,8411,2014-01-15,L6110
01/15/2014 20:23,Hippokampos,10.35,1321,2014-01-15,L4149
01/15/2014 20:23,Katerina's Café,39.63,1310,2014-01-15,L8012
01/15/2014 20:24,Hippokampos,16.37,1877,2014-01-15,L3014
01/15/2014 20:29,Ouzeri Elian,23.18,6899,2014-01-15,L6267
01/15/2014 20:29,Katerina's Café,29.66,2418,2014-01-15,L9018
01/15/2014 20:46,Albert's Fine Clothing,228.15,7117,2014-01-15,L6417
01/15/2014 20:57,Frydos Autosupply n' More,276.88,4948,2014-01-15,L9406
01/15/2014 21:05,Katerina's Café,13.77,7253,2014-01-15,L1682
01/15/2014 21:05,Guy's Gyros,27.01,1286,2014-01-15,L3572
01/15/2014 21:05,Ouzeri Elian,8.57,2681,2014-01-15,L1107
01/15/2014 21:21,Katerina's Café,27.48,3547,2014-01-15,L9362
01/15/2014 21:42,Hippokampos,37.16,8156,2014-01-15,L5224
01/16/2014 07:34,Brew've Been Served,8.18,7354,2014-01-16,L9254
01/16/2014 07:36,Brew've Been Served,19.9,3484,2014-01-16,L2490
01/16/2014 07:44,Hallowed Grounds,13.84,7889,2014-01-16,L6119
01/16/2014 07:44,Hallowed Grounds,18.2,7108,2014-01-16,L6544
01/16/2014 07:44,Hallowed Grounds,17.74,3492,2014-01-16,L7814
01/16/2014 07:45,Hallowed Grounds,17.92,8129,2014-01-16,L8328
01/16/2014 07:50,Brew've Been Served,7.31,7384,2014-01-16,L3800
01/16/2014 07:52,Brew've Been Served,12.67,1286,2014-01-16,L3572
01/16/2014 07:53,Brew've Been Served,4.7,4795,2014-01-16,L8566
01/16/2014 07:54,Hallowed Grounds,7.22,1874,2014-01-16,L4424
01/16/2014 07:55,Brew've Been Served,12.83,6816,2014-01-16,L8148
01/16/2014 08:02,Brew've Been Served,5.82,3853,2014-01-16,L1485
01/16/2014 08:05,Hallowed Grounds,12.19,9551,2014-01-16,L5777
01/16/2014 08:07,Hallowed Grounds,18.23,6691,2014-01-16,L6267
01/16/2014 08:09,Brew've Been Served,17.44,4434,2014-01-16,L2169
01/16/2014 08:09,Hallowed Grounds,4.6,2681,2014-01-16,L1107
01/16/2014 08:19,Brew've Been Served,16.9,7819,2014-01-16,L5259
01/16/2014 08:23,Brew've Been Served,11.21,8411,2014-01-16,L6110
01/16/2014 09:18,Abila Airport,1676.53,3506,2014-01-16,L7761
01/16/2014 09:52,Carlyle Chemical Inc.,419.93,7792,2014-01-16,L5756
01/16/2014 10:16,Nationwide Refinery,1494.44,9735,2014-01-16,L9633
01/16/2014 11:25,Nationwide Refinery,4742.67,7792,2014-01-16,L5756
01/16/2014 11:45,Stewart and Sons Fabrication,4543.31,9735,2014-01-16,L9633
01/16/2014 12:00,Coffee Shack,10.48,7117,2014-01-16,L6417
01/16/2014 12:00,Bean There Done That,19.82,1415,2014-01-16,L7783
01/16/2014 12:00,Bean There Done That,12.33,9635,2014-01-16,L3191
01/16/2014 12:00,Jack's Magical Beans,9.12,6899,2014-01-16,L6267
01/16/2014 12:00,Brewed Awakenings,6.53,2540,2014-01-16,L5947
01/16/2014 12:00,Bean There Done That,5.56,1877,2014-01-16,L3014
01/16/2014 12:00,Brewed Awakenings,6.39,8332,2014-01-16,L2070
01/16/2014 12:00,Bean There Done That,17.4,6895,2014-01-16,L3366
01/16/2014 12:00,Jack's Magical Beans,14.86,9241,2014-01-16,L3288
01/16/2014 12:00,Jack's Magical Beans,12.56,8156,2014-01-16,L5224
01/16/2014 12:00,Jack's Magical Beans,6.95,2463,2014-01-16,L6886
01/16/2014 12:32,Nationwide Refinery,2047.28,3506,2014-01-16,L7761
01/16/2014 12:40,Abila Airport,3917.3,8642,2014-01-16,L2769
01/16/2014 13:17,Katerina's Café,11.08,9683,2014-01-16,L7291
01/16/2014 13:19,Katerina's Café,27.82,7688,2014-01-16,L4164
01/16/2014 13:19,Hippokampos,17.66,8332,2014-01-16,L2070
01/16/2014 13:22,Abila Zacharo,64.71,1286,2014-01-16,L3288
01/16/2014 13:22,Abila Airport,3138.98,2276,2014-01-16,L3317
01/16/2014 13:23,Guy's Gyros,31.48,7889,2014-01-16,L6119
01/16/2014 13:23,Katerina's Café,34.9,7792,2014-01-16,L5756
01/16/2014 13:26,Hippokampos,36.17,6899,2014-01-16,L6267
01/16/2014 13:27,Katerina's Café,34.02,3484,2014-01-16,L2490
01/16/2014 13:27,Katerina's Café,39.74,5407,2014-01-16,L4034
01/16/2014 13:27,Abila Zacharo,31.31,3547,2014-01-16,L9362
01/16/2014 13:28,Guy's Gyros,10.27,9551,2014-01-16,L5777
01/16/2014 13:30,Hippokampos,16.53,7253,2014-01-16,L1682
01/16/2014 13:30,Hippokampos,10.38,2540,2014-01-16,L5947
01/16/2014 13:33,Gelatogalore,12.33,2463,2014-01-16,L6886
01/16/2014 13:35,Hippokampos,13.05,6691,2014-01-16,L6267
01/16/2014 13:36,Hippokampos,31.14,1415,2014-01-16,L7783
01/16/2014 13:37,Gelatogalore,22.19,9405,2014-01-16,L3259
01/16/2014 13:42,Guy's Gyros,29.7,7819,2014-01-16,L5259
01/16/2014 13:43,Hippokampos,14.89,1321,2014-01-16,L4149
01/16/2014 13:43,Katerina's Café,38.32,5368,2014-01-16,L2247
01/16/2014 13:44,Guy's Gyros,13.48,6816,2014-01-16,L8148
01/16/2014 13:44,Hippokampos,18.18,7354,2014-01-16,L9254
01/16/2014 13:45,Ouzeri Elian,12.47,3853,2014-01-16,L1485
01/16/2014 13:45,Kalami Kafenion,9.27,8202,2014-01-16,L2343
01/16/2014 13:48,Abila Zacharo,24.38,4948,2014-01-16,L9406
01/16/2014 13:48,Gelatogalore,32.4,1874,2014-01-16,L4424
01/16/2014 13:48,Hippokampos,29.93,9617,2014-01-16,L5553
01/16/2014 13:48,Kalami Kafenion,11.83,3492,2014-01-16,L7814
01/16/2014 13:49,Kalami Kafenion,8.86,7384,2014-01-16,L3800
01/16/2014 13:55,Abila Zacharo,8.43,6901,2014-01-16,L9363
01/16/2014 14:00,Ouzeri Elian,8.52,2418,2014-01-16,L9018
01/16/2014 14:01,Ouzeri Elian,8.47,7117,2014-01-16,L6417
01/16/2014 14:05,Guy's Gyros,32.8,1877,2014-01-16,L3014
01/16/2014 15:58,Octavio's Office Supplies,131.01,5368,2014-01-16,L2247
01/16/2014 16:56,Abila Scrapyard,1897.05,2276,2014-01-16,L3317
01/16/2014 17:07,Gelatogalore,10.62,4434,2014-01-16,L2169
01/16/2014 17:17,Carlyle Chemical Inc.,1814.24,7792,2014-01-16,L5756
01/16/2014 19:04,Guy's Gyros,25.57,7384,2014-01-16,L3800
01/16/2014 19:09,Guy's Gyros,8.31,3484,2014-01-16,L2490
01/16/2014 19:39,Katerina's Café,10.93,7889,2014-01-16,L6119
01/16/2014 19:40,Guy's Gyros,37.8,4795,2014-01-16,L8566
01/16/2014 19:45,Frydos Autosupply n' More,53.37,1874,2014-01-16,L4424
01/16/2014 20:08,Albert's Fine Clothing,283.38,7117,2014-01-16,L6417
01/16/2014 20:09,Katerina's Café,18.79,8129,2014-01-16,L8328
01/16/2014 20:09,Guy's Gyros,28.27,6901,2014-01-16,L9363
01/16/2014 20:13,Hippokampos,29.13,1321,2014-01-16,L4149
01/16/2014 20:17,Guy's Gyros,30.76,6816,2014-01-16,L8148
01/16/2014 20:23,Katerina's Café,13.91,9617,2014-01-16,L5553
01/16/2014 20:25,Ouzeri Elian,23.89,6899,2014-01-16,L6267
01/16/2014 20:25,Albert's Fine Clothing,91.71,7819,2014-01-16,L5259
01/16/2014 20:25,Katerina's Café,35.43,2418,2014-01-16,L9018
01/16/2014 20:25,Roberts and Sons,155.76,4434,2014-01-16,L2169
01/16/2014 20:25,Ouzeri Elian,22.65,2681,2014-01-16,L1107
01/16/2014 20:28,Ouzeri Elian,9.91,9551,2014-01-16,L5777
01/16/2014 20:35,Guy's Gyros,11.31,7108,2014-01-16,L6544
01/16/2014 20:36,Katerina's Café,19.44,2142,2014-01-16,L9637
01/16/2014 20:39,Katerina's Café,30.56,8202,2014-01-16,L2343
01/16/2014 20:50,Shoppers' Delight,16.84,1286,2014-01-16,L3572
01/16/2014 20:51,Katerina's Café,34.58,3492,2014-01-16,L7814
01/16/2014 20:52,Roberts and Sons,240.66,7354,2014-01-16,L9254
01/16/2014 20:54,Frydos Autosupply n' More,130.01,4948,2014-01-16,L9406
01/16/2014 21:13,Hippokampos,20.84,7688,2014-01-16,L4164
01/16/2014 21:16,Ouzeri Elian,29.99,9241,2014-01-16,L3288
01/17/2014 07:31,Hallowed Grounds,3.25,1310,2014-01-17,L8012
01/17/2014 07:33,Hallowed Grounds,14.58,7889,2014-01-17,L6119
01/17/2014 07:36,Brew've Been Served,11.69,5368,2014-01-17,L2247
01/17/2014 07:38,Coffee Cameleon,10.27,3547,2014-01-17,L9362
01/17/2014 07:39,Hallowed Grounds,15.98,9617,2014-01-17,L5553
01/17/2014 07:50,Brew've Been Served,8.07,4948,2014-01-17,L9406
01/17/2014 07:51,Coffee Cameleon,6.81,7253,2014-01-17,L1682
01/17/2014 07:52,Hallowed Grounds,18.6,1874,2014-01-17,L4424
01/17/2014 07:52,Coffee Cameleon,9.16,6816,2014-01-17,L8148
01/17/2014 07:56,Hallowed Grounds,9.72,5010,2014-01-17,L2459
01/17/2014 07:57,Brew've Been Served,10.52,7354,2014-01-17,L9254
01/17/2014 07:59,Hallowed Grounds,5.52,6691,2014-01-17,L6267
01/17/2014 07:59,Brew've Been Served,19.39,4795,2014-01-17,L8566
01/17/2014 08:03,Brew've Been Served,13.66,3484,2014-01-17,L2490
01/17/2014 08:04,Hallowed Grounds,9.4,9551,2014-01-17,L5777
01/17/2014 08:04,Brew've Been Served,16.62,9405,2014-01-17,L3259
01/17/2014 08:07,Coffee Cameleon,7.49,2418,2014-01-17,L9018
01/17/2014 08:12,Brew've Been Served,18.15,5407,2014-01-17,L4034
01/17/2014 08:15,Brew've Been Served,3.09,3853,2014-01-17,L1485
01/17/2014 08:17,Brew've Been Served,5.29,6901,2014-01-17,L9363
01/17/2014 08:19,Brew've Been Served,14.58,8411,2014-01-17,L6110
01/17/2014 08:22,Brew've Been Served,15.46,7819,2014-01-17,L5259
01/17/2014 11:32,Stewart and Sons Fabrication,1753.17,9735,2014-01-17,L9633
01/17/2014 12:00,Coffee Shack,19.16,7117,2014-01-17,L6417
01/17/2014 12:00,Bean There Done That,19.67,1415,2014-01-17,L7783
01/17/2014 12:00,Bean There Done That,8.21,9635,2014-01-17,L3191
01/17/2014 12:00,Brewed Awakenings,8.16,7688,2014-01-17,L4164
01/17/2014 12:00,Jack's Magical Beans,7.57,6899,2014-01-17,L6267
01/17/2014 12:00,Bean There Done That,19.56,1877,2014-01-17,L3014
01/17/2014 12:00,Brewed Awakenings,6.0,8332,2014-01-17,L2070
01/17/2014 12:00,Bean There Done That,18.72,1321,2014-01-17,L4149
01/17/2014 12:00,Bean There Done That,5.77,6895,2014-01-17,L3366
01/17/2014 12:00,Jack's Magical Beans,19.11,9241,2014-01-17,L3288
01/17/2014 13:16,Kalami Kafenion,140.78,7253,2014-01-17,L1682
01/17/2014 13:16,Hippokampos,38.21,2418,2014-01-17,L9018
01/17/2014 13:17,Gelatogalore,15.84,8156,2014-01-17,L5224
01/17/2014 13:18,Guy's Gyros,8.64,7688,2014-01-17,L4164
01/17/2014 13:21,Guy's Gyros,22.18,3484,2014-01-17,L2490
01/17/2014 13:27,Hippokampos,14.57,4795,2014-01-17,L8566
01/17/2014 13:28,Abila Zacharo,15.95,5010,2014-01-17,L2459
01/17/2014 13:31,Hippokampos,15.77,6816,2014-01-17,L8148
01/17/2014 13:33,Gelatogalore,23.23,9635,2014-01-17,L3191
01/17/2014 13:38,Guy's Gyros,39.14,3853,2014-01-17,L1485
01/17/2014 13:38,Hippokampos,52.31,1286,2014-01-17,L3288
01/17/2014 13:41,Abila Zacharo,14.51,2142,2014-01-17,L9637
01/17/2014 13:42,Katerina's Café,21.01,3547,2014-01-17,L9362
01/17/2014 13:47,Gelatogalore,18.1,2681,2014-01-17,L1107
01/17/2014 13:48,Katerina's Café,13.11,1321,2014-01-17,L4149
01/17/2014 13:49,Chostus Hotel,114.22,9683,2014-01-17,L7291
01/17/2014 13:51,Kalami Kafenion,20.02,1874,2014-01-17,L4424
01/17/2014 13:51,Gelatogalore,34.59,7819,2014-01-17,L5259
01/17/2014 13:53,Kalami Kafenion,24.21,8411,2014-01-17,L6110
01/17/2014 13:53,Katerina's Café,35.52,4434,2014-01-17,L2169
01/17/2014 13:57,Gelatogalore,21.62,3492,2014-01-17,L7814
01/17/2014 13:58,Kalami Kafenion,27.73,7108,2014-01-17,L6544
01/17/2014 14:00,Guy's Gyros,15.12,8202,2014-01-17,L2343
01/17/2014 14:05,Guy's Gyros,21.1,7117,2014-01-17,L6417
01/17/2014 14:32,Ouzeri Elian,26.1,8129,2014-01-17,L8328
01/17/2014 19:24,Katerina's Café,22.18,3492,2014-01-17,L7814
01/17/2014 19:29,Guy's Gyros,19.68,6816,2014-01-17,L8148
01/17/2014 19:40,Hippokampos,19.76,7117,2014-01-17,L6417
01/17/2014 19:40,Ouzeri Elian,38.6,6899,2014-01-17,L6267
01/17/2014 19:44,Albert's Fine Clothing,1239.41,1321,2014-01-17,L4149
01/17/2014 19:46,Guy's Gyros,16.83,6901,2014-01-17,L9363
01/17/2014 19:53,Guy's Gyros,35.1,4795,2014-01-17,L8566
01/17/2014 19:57,Frydos Autosupply n' More,124.52,4948,2014-01-17,L9406
01/17/2014 20:03,Hippokampos,8.92,2540,2014-01-17,L5947
01/17/2014 20:05,Shoppers' Delight,155.01,7384,2014-01-17,L3800
01/17/2014 20:07,Katerina's Café,21.22,1310,2014-01-17,L8012
01/17/2014 20:16,Guy's Gyros,37.55,3484,2014-01-17,L2490
01/17/2014 20:19,Katerina's Café,36.12,8202,2014-01-17,L2343
01/17/2014 20:20,Katerina's Café,19.09,7253,2014-01-17,L1682
01/17/2014 20:21,Guy's Gyros,8.31,7819,2014-01-17,L5259
01/17/2014 20:24,Guy's Gyros,8.54,3853,2014-01-17,L1485
01/17/2014 20:28,Ouzeri Elian,35.81,9551,2014-01-17,L5777
01/17/2014 20:35,Ouzeri Elian,26.4,2681,2014-01-17,L1107
01/17/2014 20:54,Hippokampos,11.93,7688,2014-01-17,L4164
01/17/2014 20:58,Katerina's Café,38.21,2142,2014-01-17,L9637
01/17/2014 20:59,Guy's Gyros,29.71,9683,2014-01-17,L7291
01/17/2014 21:05,Katerina's Café,33.73,5407,2014-01-17,L4034
01/17/2014 21:06,Katerina's Café,27.49,9405,2014-01-17,L3259
01/17/2014 21:15,Frydos Autosupply n' More,67.29,5368,2014-01-17,L2247
01/17/2014 21:29,Hippokampos,38.19,2463,2014-01-17,L6886
01/17/2014 21:58,Hippokampos,12.86,9635,2014-01-17,L3191
01/18/2014 12:03,Chostus Hotel,600.0,5010,2014-01-18,L2459
01/18/2014 13:04,Abila Zacharo,111.93,8156,2014-01-18,L5224
01/18/2014 13:15,Katerina's Café,34.54,6691,2014-01-18,L6267
01/18/2014 13:18,Ouzeri Elian,33.57,6895,2014-01-18,L3366
01/18/2014 13:19,Kalami Kafenion,30.12,5368,2014-01-18,L2247
01/18/2014 13:25,Abila Zacharo,18.45,7253,2014-01-18,L1682
01/18/2014 13:28,Guy's Gyros,27.4,1874,2014-01-18,L4424
01/18/2014 13:28,Kalami Kafenion,38.91,2463,2014-01-18,L6886
01/18/2014 13:32,Abila Zacharo,16.59,9551,2014-01-18,L5777
01/18/2014 13:34,Katerina's Café,19.3,3484,2014-01-18,L2490
01/18/2014 13:58,Kalami Kafenion,24.14,1321,2014-01-18,L4149
01/18/2014 14:00,Katerina's Café,37.26,8411,2014-01-18,L6110
01/18/2014 14:02,Kalami Kafenion,42.73,8202,2014-01-18,L2343
01/18/2014 14:03,Katerina's Café,96.36,7688,2014-01-18,L4164
01/18/2014 14:05,Guy's Gyros,47.89,9617,2014-01-18,L5553
01/18/2014 14:17,Kalami Kafenion,53.36,6901,2014-01-18,L9363
01/18/2014 14:51,Ahaggo Museum,55.55,1286,2014-01-18,L3288
01/18/2014 14:55,Ahaggo Museum,120.2,7384,2014-01-18,L3800
01/18/2014 15:20,Albert's Fine Clothing,35.66,6895,2014-01-18,L3366
01/18/2014 15:31,Frydos Autosupply n' More,103.41,5368,2014-01-18,L2247
01/18/2014 15:31,General Grocer,477.6,3547,2014-01-18,L9362
01/18/2014 15:40,Shoppers' Delight,258.33,8156,2014-01-18,L5224
01/18/2014 15:41,Roberts and Sons,62.47,7253,2014-01-18,L1682
01/18/2014 15:51,Frydos Autosupply n' More,103.55,1877,2014-01-18,L3014
01/18/2014 15:53,Frydos Autosupply n' More,120.67,2463,2014-01-18,L6886
01/18/2014 15:57,Albert's Fine Clothing,189.52,6691,2014-01-18,L6267
01/18/2014 18:39,Frank's Fuel,52.66,9635,2014-01-18,L3191
01/18/2014 18:51,Frydos Autosupply n' More,234.53,5407,2014-01-18,L4034
01/18/2014 18:59,Albert's Fine Clothing,226.49,8156,2014-01-18,L5224
01/18/2014 19:08,Guy's Gyros,39.68,3484,2014-01-18,L2490
01/18/2014 19:20,Roberts and Sons,266.69,9617,2014-01-18,L5553
01/18/2014 19:21,Ouzeri Elian,57.63,6899,2014-01-18,L6267
01/18/2014 19:21,Guy's Gyros,28.07,5368,2014-01-18,L2247
01/18/2014 19:30,Katerina's Café,8.14,7889,2014-01-18,L6119
01/18/2014 19:31,Katerina's Café,22.74,1874,2014-01-18,L4424
01/18/2014 19:32,Katerina's Café,33.41,4434,2014-01-18,L2169
01/18/2014 19:35,Hippokampos,27.21,6895,2014-01-18,L3366
01/18/2014 19:36,Abila Zacharo,21.29,4795,2014-01-18,L8566
01/18/2014 19:36,Hippokampos,53.21,2463,2014-01-18,L6886
01/18/2014 19:42,Hippokampos,63.21,8332,2014-01-18,L2070
01/18/2014 19:46,Ouzeri Elian,14.9,2681,2014-01-18,L1107
01/18/2014 19:53,Katerina's Café,76.1,3547,2014-01-18,L9362
01/18/2014 19:54,Katerina's Café,33.63,1310,2014-01-18,L8012
01/18/2014 19:56,Katerina's Café,32.68,2418,2014-01-18,L9018
01/18/2014 20:01,Hippokampos,49.21,1286,2014-01-18,L3288
01/18/2014 20:04,Katerina's Café,45.88,8411,2014-01-18,L6110
01/18/2014 20:07,General Grocer,108.49,6901,2014-01-18,L9363
01/18/2014 20:09,Katerina's Café,19.31,7354,2014-01-18,L9254
01/18/2014 20:11,Hippokampos,72.5,1415,2014-01-18,L7783
01/18/2014 20:13,Katerina's Café,9.72,3853,2014-01-18,L1485
01/18/2014 20:15,Katerina's Café,37.21,7819,2014-01-18,L5259
01/18/2014 20:26,Hippokampos,55.03,7117,2014-01-18,L6417
01/19/2014 12:41,Desafio Golf Course,150.07,8156,2014-01-19,L5224
01/19/2014 12:57,Desafio Golf Course,145.72,7688,2014-01-19,L4164
01/19/2014 13:00,Katerina's Café,35.01,7354,2014-01-19,L9254
01/19/2014 13:09,Gelatogalore,22.36,6895,2014-01-19,L3366
01/19/2014 13:23,Katerina's Café,70.22,4795,2014-01-19,L8566
01/19/2014 13:26,Ahaggo Museum,26.91,9241,2014-01-19,L3288
01/19/2014 13:27,Ouzeri Elian,23.65,3484,2014-01-19,L2490
01/19/2014 13:51,Desafio Golf Course,190.91,8332,2014-01-19,L2070
01/19/2014 13:53,Katerina's Café,26.76,4434,2014-01-19,L2169
01/19/2014 14:08,Ouzeri Elian,45.32,7384,2014-01-19,L3800
01/19/2014 14:20,Abila Zacharo,47.8,6901,2014-01-19,L9363
01/19/2014 15:03,General Grocer,70.22,6895,2014-01-19,L3366
01/19/2014 15:15,Desafio Golf Course,110.02,2463,2014-01-19,L6886
01/19/2014 15:26,Frydos Autosupply n' More,56.09,3484,2014-01-19,L2490
01/19/2014 15:39,Albert's Fine Clothing,274.66,2142,2014-01-19,L9637
01/19/2014 15:46,Desafio Golf Course,148.22,5010,2014-01-19,L2459
01/19/2014 15:53,Frydos Autosupply n' More,209.76,4795,2014-01-19,L8566
01/19/2014 19:43,Hippokampos,101.25,9635,2014-01-19,L3191
01/19/2014 19:43,Hippokampos,48.23,8332,2014-01-19,L2070
01/19/2014 19:44,Hippokampos,46.32,6895,2014-01-19,L3366
01/19/2014 19:45,Guy's Gyros,65.21,7384,2014-01-19,L3800
01/19/2014 19:45,Guy's Gyros,23.21,1286,2014-01-19,L3288
01/19/2014 19:45,Guy's Gyros,58.35,3484,2014-01-19,L2490
01/19/2014 19:45,Frydos Autosupply n' More,98.04,9405,2014-01-19,L3259
01/19/2014 19:45,Guy's Gyros,25.79,5010,2014-01-19,L2459
01/19/2014 19:48,Ouzeri Elian,67.98,6899,2014-01-19,L6267
01/19/2014 19:53,Katerina's Café,34.03,7889,2014-01-19,L6119
01/19/2014 19:56,Shoppers' Delight,30.39,2142,2014-01-19,L9637
01/19/2014 19:56,Hippokampos,63.17,2463,2014-01-19,L6886
01/19/2014 20:00,Guy's Gyros,18.08,7354,2014-01-19,L9254
01/19/2014 20:02,Albert's Fine Clothing,254.29,2540,2014-01-19,L5947
01/19/2014 20:05,Katerina's Café,33.79,1874,2014-01-19,L4424
01/19/2014 20:14,Guy's Gyros,36.87,7108,2014-01-19,L6544
01/19/2014 20:16,Hippokampos,78.96,1415,2014-01-19,L7783
01/19/2014 20:16,Guy's Gyros,37.48,9683,2014-01-19,L7291
01/19/2014 20:22,Katerina's Café,38.9,9617,2014-01-19,L5553
01/19/2014 20:25,Guy's Gyros,20.94,3853,2014-01-19,L1485
01/19/2014 20:30,Guy's Gyros,31.94,4434,2014-01-19,L2169
01/19/2014 20:51,Guy's Gyros,39.6,6901,2014-01-19,L9363
